"Date","Price (Close)","Circulating Marketcap","Realized Marketcap"
"2020-02-18","10187.491408770395","177024297188.43692","105919053423.24474"
"2020-02-17","9710.939967005257","181331185480.72177","105622922235.31944"
"2020-02-16","9923.494738957534","180525768498.67578","105615743572.12254"
"2020-02-15","9900.113936122678","188539227519.0799","105558579315.48686"
"2020-02-14","10361.37441780032","186527569506.40378","105554111891.7059"
"2020-02-13","10233.33196482426","188390130842.12082","105426599277.92094"
"2020-02-12","10333.136683408658","187120285720.48203","105296824794.80057"
"2020-02-11","10264.118380915335","179589210701.9318","105147189280.66875"
"2020-02-10","9849.282205808946","184965866110.46094","104921933716.49185"
"2020-02-09","10159.056488099375","180224080242.68155","104642182106.15623"
"2020-02-08","9899.87250141779","178556201445.91855","104512335938.62897"
"2020-02-07","9800.574195222356","177725078368.2339","104355129252.0996"
"2020-02-06","9759.72067546678","175020319648.6949","103938575358.8999"
"2020-02-05","9608.1209446928","166818346247.08493","103645166490.73962"
"2020-02-04","9166.702234351835","169327674371.90683","103520796787.25484"
"2020-02-03","9282.608816257543","169985694887.40546","103480775189.1565"
"2020-02-02","9322.457545910218","171045563874.83984","103399015303.43204"
"2020-02-01","9376.124126880777","170063993095.2654","103393156155.20943"
"2020-01-31","9335.79567601483","172894696029.76514","103339875276.32988"
"2020-01-30","9499.85878000617","169061660139.09082","103144533423.61302"
"2020-01-29","9285.320794836873","170855817010.84088","102945486900.24722"
"2020-01-28","9382.044148079058","161925524456.4642","102737888034.04921"
"2020-01-27","8889.58629148026","156723542259.10547","102592796056.41928"
"2020-01-26","8598.439479269957","151723041881.28683","102503759045.3865"
"2020-01-25","8332.856576957674","153460797402.0592","102462406313.58812"
"2020-01-24","8427.193210918802","152602240160.74255","102435658939.01738"
"2020-01-23","8382.329887162221","157553359017.55432","102379814510.73616"
"2020-01-22","8660.073547201391","158688835724.57736","102369848901.98982"
"2020-01-21","8720.051013375481","156928453568.74094","102344184493.86644"
"2020-01-20","8625.588794974108","158147220571.97455","102297212989.59369"
"2020-01-19","8695.793841138546","161252550523.06454","102291418509.09024"
"2020-01-18","8909.177452623479","161633576077.97696","102286126428.74956"
"2020-01-17","8897.992114275132","157579222828.18646","102236615640.19061"
"2020-01-16","8672.236728914728","159900519574.69778","102123289071.75092"
"2020-01-15","8811.387870182181","159948184618.59357","102021107895.07043"
"2020-01-14","8811.04897329212","147186804792.18274","101840688560.9695"
"2020-01-13","8107.0843065746485","148465830095.89307","101520326642.513"
"2020-01-12","8178.855606775806","145643270823.31952","101478913302.48904"
"2020-01-11","8017.505113020396","148601915108.11105","101438322162.4566"
"2020-01-10","8192.129659377726","141942000751.57904","101416965191.33414"
"2020-01-09","7809.204148762426","146008298319.52625","101333716720.71368"
"2020-01-08","8049.861001690873","148210407971.34314","101276360784.50609"
"2020-01-07","8157.183327495583","141064722312.7557","101219471965.86624"
"2020-01-06","7761.531233221876","133362374717.5028","101126865906.10191"
"2020-01-05","7353.340005331955","133610607863.3726","101049110271.76595"
"2020-01-04","7342.9321327827765","132911809705.26506","101036412408.78625"
"2020-01-03","7334.642936847678","126037201914.53041","101041684011.70091"
"2020-01-02","6947.972832879146","130677302718.08487","100995769232.42685"
"2020-01-01","7181.33726356389","129999999353.89526","101010417318.87914"
"2019-12-31","7169.5765041515315","131284885419.1086","101001097249.93167"
"2019-12-30","7222.376673515332","133679402668.79391","101024791088.34207"
"2019-12-29","7382.121244730894","132872042308.13322","101012186186.16095"
"2019-12-28","7307.05496862182","131653002639.30983","101115616644.28194"
"2019-12-27","7245.4965392167705","130930218184.42453","101107065295.18825"
"2019-12-26","7194.746151563704","130635710547.26071","101125105119.93176"
"2019-12-25","7193.1377537145345","131693947458.15546","101137425291.1647"
"2019-12-24","7252.125134608685","132917728018.32483","101298881260.92029"
"2019-12-23","7316.510250554094","136253236061.60965","101288003274.84618"
"2019-12-22","7503.997003668116","129727689655.77885","101294720471.92546"
"2019-12-21","7131.788628704908","130306016945.82002","101263594726.54611"
"2019-12-20","7190.8128622556715","129521901322.96959","101259244168.60217"
"2019-12-19","7147.994550683137","132233264860.22314","101238017225.51198"
"2019-12-18","7288.5003004900445","120099827929.28453","101239645447.50932"
"2019-12-17","6618.67624261085","124937063377.31052","101310998624.77155"
"2019-12-16","6885.725362231101","129041205363.75392","101438260387.194"
"2019-12-15","7117.3308248534795","128331816491.23895","101507150426.45256"
"2019-12-14","7064.290610236014","131484602355.70914","101501594444.95924"
"2019-12-13","7252.7546752591215","130167701277.3004","101523156485.25894"
"2019-12-12","7189.968176765544","130525600845.23132","101526618443.97327"
"2019-12-11","7203.528428077961","130706545438.99791","101566239595.51317"
"2019-12-10","7222.0658721601685","132927786413.66779","101613982234.25652"
"2019-12-09","7338.702912317122","136472055669.84773","101658645200.81046"
"2019-12-08","7516.469111911781","135368344920.54584","101693950734.90839"
"2019-12-07","7501.204666879183","136218042357.1567","101686845184.88"
"2019-12-06","7543.383362281497","134264243084.60948","101681512744.50859"
"2019-12-05","7392.657412933063","130270307340.64352","101708738688.25331"
"2019-12-04","7196.763417642071","131802989360.27963","101736406087.64781"
"2019-12-03","7312.750676590356","131984276780.51834","101806538219.069"
"2019-12-02","7309.652061892985","134149689416.95049","101879073584.84958"
"2019-12-01","7403.3915411452235","136387860082.86124","101949561444.24353"
"2019-11-30","7553.2445856547565","139918482549.3584","101969704408.28838"
"2019-11-29","7751.242787647271","134454123941.08136","102030260877.68129"
"2019-11-28","7430.98186788119","136238366483.5189","102018112952.33809"
"2019-11-27","7517.313127904231","129299426018.1478","102039268038.1831"
"2019-11-26","7163.506877413452","129122390270.30988","102073525932.93675"
"2019-11-25","7121.362301856831","125443189154.87466","102187966681.48828"
"2019-11-24","6910.514947823032","131885981967.46191","102284711843.34976"
"2019-11-23","7320.29388225093","131787663137.04749","102302739659.19865"
"2019-11-22","7277.45223735458","137862140238.24896","102416918667.01237"
"2019-11-21","7617.449633186813","146023579529.755","102677027111.12537"
"2019-11-20","8072.235782937799","147154559454.9149","102831266178.68822"
"2019-11-19","8121.691814368802","147665649536.37762","102879401841.72522"
"2019-11-18","8172.772950680553","153520195926.86276","102903584143.42336"
"2019-11-17","8501.590784492306","153503432082.70636","102968081905.14114"
"2019-11-16","8473.622430772186","152997559295.7265","102955524634.03957"
"2019-11-15","8463.451942662025","156022214384.2074","102954554834.78731"
"2019-11-14","8633.587387260768","158783378515.83542","102973564050.02185"
"2019-11-13","8759.695423652991","159158657912.9106","102986351048.99806"
"2019-11-12","8804.741550642582","157661322168.6609","102799663442.5586"
"2019-11-11","8720.637397993542","163225701472.89825","102762560943.22577"
"2019-11-10","9036.411463492526","159027546347.04288","102767669595.50938"
"2019-11-09","8803.606776246823","158202479136.76135","102726070660.11961"
"2019-11-08","8764.202067930997","166092217408.76913","102729600967.38962"
"2019-11-07","9202.015061238619","168594075396.2558","102811149455.269"
"2019-11-06","9339.096592985852","168154644163.7022","102771567167.44827"
"2019-11-05","9304.273961217385","169929698960.60944","102741790342.74147"
"2019-11-04","9410.427112271756","166157842562.33023","103008911000.37675"
"2019-11-03","9204.687720659305","167956842765.54373","102936158856.41455"
"2019-11-02","9302.581989887574","166982675008.4921","102929097684.22736"
"2019-11-01","9242.151432445778","165214504214.03833","102884266615.57005"
"2019-10-31","9152.60622854322","165313765159.22626","102712975679.47598"
"2019-10-30","9162.325919063758","170070305649.6892","102670791216.89369"
"2019-10-29","9426.280975309492","166231723736.14917","102642095261.1466"
"2019-10-28","9223.30726027089","172247906389.09982","102482603079.48254"
"2019-10-27","9553.123071709495","166934380492.86734","102310443113.50366"
"2019-10-26","9258.299468343357","156305414494.82974","102194123932.19885"
"2019-10-25","8665.676948259998","133967741614.4852","101894690884.62361"
"2019-10-24","7426.480869513319","134710333652.31297","101680624098.13861"
"2019-10-23","7472.343378850688","144657276126.75418","101871356210.14067"
"2019-10-22","8022.927961471169","148050723368.48178","102065188537.98425"
"2019-10-21","8214.942109359545","148504944303.00998","102096061374.80956"
"2019-10-20","8236.203432534961","143588494766.31717","102123631198.56676"
"2019-10-19","7966.382532822106","143443645939.02533","102096418646.67168"
"2019-10-18","7955.602512732906","145502779687.65308","102087074030.59721"
"2019-10-17","8077.712744577984","144048861291.9435","102116832972.40869"
"2019-10-16","7993.767295900143","146823535925.8442","102137878563.43301"
"2019-10-15","8162.382925846","150434699525.8259","102188098333.20743"
"2019-10-14","8353.01851701166","149147898286.45312","102269658851.77626"
"2019-10-13","8279.460135801946","149546740822.53983","101796237798.56947"
"2019-10-12","8306.740968680017","148786208094.23218","101800738214.31999"
"2019-10-11","8263.912960710746","154558497138.67264","101780385001.58435"
"2019-10-10","8570.234351567518","154592302785.38348","101818118921.20247"
"2019-10-09","8578.596189586046","147269409518.27994","101809350904.25623"
"2019-10-08","8176.242879071466","147764426027.70865","101768303775.13332"
"2019-10-07","8202.503791618632","141504413649.03226","101753757546.41017"
"2019-10-06","7863.607175388604","146630808044.17358","101741340401.9477"
"2019-10-05","8143.870320719673","146706682935.21384","101778469938.4045"
"2019-10-04","8146.803319995445","148255179979.19537","101773982229.625"
"2019-10-03","8241.702543990403","150786241996.63565","101800845723.05353"
"2019-10-02","8378.23992117896","149656802823.73907","101839431176.60515"
"2019-10-01","8318.20150766918","149443718189.40524","101846932606.29445"
"2019-09-30","8306.647172178144","144942348286.8247","101924149410.83846"
"2019-09-29","8054.060440370432","147752937622.80002","101939243785.62898"
"2019-09-28","8212.507756099267","147338484594.55548","101966376835.22025"
"2019-09-27","8195.473571930946","144913099354.89035","102019338560.6627"
"2019-09-26","8063.927729411242","151770240638.77115","102013231592.5965"
"2019-09-25","8437.537039377834","153387574284.33127","102365557868.0291"
"2019-09-24","8530.168521207615","174032980961.5733","102580915634.9556"
"2019-09-23","9696.591656946142","180102045937.83307","102821645567.98155"
"2019-09-22","10027.94002409689","179575971447.27737","102857282072.5995"
"2019-09-21","9986.093584857514","182534569100.44598","102831582141.34587"
"2019-09-20","10169.5390973117","184610611222.60907","102820528031.51823"
"2019-09-19","10253.950351951038","182559305987.1811","102785141041.51987"
"2019-09-18","10160.733482534852","183153161414.65125","102739302559.50946"
"2019-09-17","10194.589306745069","184528299638.59235","102605123979.86597"
"2019-09-16","10269.09079457108","185070885121.51175","102557485556.13676"
"2019-09-15","10311.41649572575","186017208912.6699","102531085446.81395"
"2019-09-14","10360.842547797089","185902806002.13184","102491789529.42389"
"2019-09-13","10363.273649958159","187245139639.32156","102444269942.2495"
"2019-09-12","10427.418397146988","182345140366.4105","102373534585.45772"
"2019-09-11","10163.57335680298","181543064889.7603","102287046777.20842"
"2019-09-10","10103.575587480342","185030311442.7656","101969538731.51848"
"2019-09-09","10311.641000042227","186773750204.94302","101962285155.01122"
"2019-09-08","10405.258854397334","188020747545.4367","101926740258.87152"
"2019-09-07","10482.137403171544","184953742165.9997","101867233749.9442"
"2019-09-06","10307.994080450493","189635650776.23212","101789002678.14145"
"2019-09-05","10571.68660836975","189696518173.74567","100977599992.69284"
"2019-09-04","10573.948048803524","190200224929.8998","100867106413.1745"
"2019-09-03","10617.632755301856","186003979445.96497","100773526397.5672"
"2019-09-02","10373.63033960103","174793411142.9299","100613594649.17442"
"2019-09-01","9738.476215426685","171960873893.35968","100469297771.6995"
"2019-08-31","9594.944443325709","171734180140.69595","100408944029.17595"
"2019-08-30","9583.573879899986","170052956941.6884","100403743081.02318"
"2019-08-29","9489.43031120567","174202930396.27808","100394531866.47284"
"2019-08-28","9720.609920309822","182405578640.8232","100454023282.86458"
"2019-08-27","10171.978775208423","185778059515.75732","100474125190.80981"
"2019-08-26","10365.019586857412","181515168110.29715","100398913783.4079"
"2019-08-25","10139.511059451579","181526525616.54303","100303156710.21936"
"2019-08-24","10142.349503257803","186178809290.73502","100266650163.03754"
"2019-08-23","10392.928331184301","180891648307.8024","100243565975.6591"
"2019-08-22","10104.420833798717","181290925276.64246","99813171318.62207"
"2019-08-21","10122.949760729325","192333943650.17072","99811543251.40474"
"2019-08-20","10762.165483825067","195572735675.62973","99835598193.29138"
"2019-08-19","10921.235272827775","184798697619.63358","99691171209.15265"
"2019-08-18","10314.73275156703","182915375999.54355","99587846320.96014"
"2019-08-17","10210.34070767848","185181451385.52084","99548440696.95375"
"2019-08-16","10338.370894455538","184195031406.72903","99542837171.23389"
"2019-08-15","10292.32608857337","179355194811.13657","99487404129.52812"
"2019-08-14","10023.578350676371","194548359829.39612","99449826771.26266"
"2019-08-13","10858.136519516498","203529146959.9598","99401265424.43962"
"2019-08-12","11374.197915728533","206820889066.67834","99284296513.30173"
"2019-08-11","11533.766229301606","201910862351.77762","99177277582.50879"
"2019-08-10","11271.45911270723","212229560026.47968","99051916792.32556"
"2019-08-09","11862.288751388307","214290928827.07465","99016458138.76662"
"2019-08-08","11993.800798598393","213880978186.0686","98873494269.27835"
"2019-08-07","11966.264028156538","205072339340.36215","98545866992.79659"
"2019-08-06","11469.870933397675","210998607010.86914","98210491848.44931"
"2019-08-05","11819.918511781334","195917749809.62057","97843612156.33696"
"2019-08-04","10968.343907007238","193282833327.86383","97289514696.88731"
"2019-08-03","10820.672975324536","187942827054.54626","97179453339.6541"
"2019-08-02","10517.125813312545","185704512764.11774","97070610296.0744"
"2019-08-01","10395.818798149461","180802621900.15106","96943717468.36356"
"2019-07-31","10111.076762933903","171154306827.53848","96803361477.63922"
"2019-07-30","9584.347062183679","169458035589.01138","96705341195.8861"
"2019-07-29","9485.109778064676","170163950671.2325","96641118752.04326"
"2019-07-28","9541.92483821227","169089019401.72305","94901589354.0886"
"2019-07-27","9469.244076324361","175559539602.23657","94878702007.1542"
"2019-07-26","9836.985408883498","176271197473.19962","94888815072.56166"
"2019-07-25","9880.936477807076","174244890210.6004","94825745861.85829"
"2019-07-24","9768.592815758559","175822574209.0842","94784184142.62279"
"2019-07-23","9860.0621140907","184242728163.0581","94450252234.50623"
"2019-07-22","10325.983445203208","188794756055.1784","94507760570.25671"
"2019-07-21","10591.37540112928","191791998015.1623","94497351004.68655"
"2019-07-20","10753.45890356718","187735039658.70148","94379935587.317"
"2019-07-19","10523.869298873158","189627489501.7029","94252254732.7331"
"2019-07-18","10651.162832582693","172498880575.31906","94095761100.49689"
"2019-07-17","9697.541338072338","167433096986.57303","93710943361.06187"
"2019-07-16","9429.11442726051","193904005424.6303","93538234572.05696"
"2019-07-15","10844.48401081513","181658337517.49265","93681200119.51225"
"2019-07-14","10187.458398161676","202346026232.02924","93539971809.16121"
"2019-07-13","11372.817851419753","210004740174.96393","93637841600.58833"
"2019-07-12","11798.019011977689","202324545192.6406","93590579800.5986"
"2019-07-11","11348.960247958306","215448789847.59332","93268193398.39262"
"2019-07-10","12095.197825004681","224064076171.8532","93213304426.06236"
"2019-07-09","12567.11839671918","219190137127.7611","92602208123.24788"
"2019-07-08","12289.117449075147","204408176756.5008","92211562880.14206"
"2019-07-07","11467.953266826711","200583987280.79922","91774995374.36263"
"2019-07-06","11252.777355213417","195488756973.83163","91652613885.08682"
"2019-07-05","10985.758795850017","198872025773.48016","91553929460.62372"
"2019-07-04","11141.03182668077","213298723307.18756","91494603116.47427"
"2019-07-03","11977.924189133235","193202924251.23837","91226317720.56676"
"2019-07-02","10840.512264101986","188538201348.40137","90792626081.34058"
"2019-07-01","10592.687634834663","190979841669.5137","90603400161.88356"
"2019-06-30","10748.549951227598","211679111688.99268","90551555714.76645"
"2019-06-29","11860.107972254595","219726972712.9111","90286870950.32462"
"2019-06-28","12360.577867500371","198802990150.17377","90022436058.4087"
"2019-06-27","11125.063914440616","229822553560.71817","89190752394.39543"
"2019-06-26","12882.633092753702","209073377546.68164","88944366057.7583"
"2019-06-25","11769.82165671362","196321015627.36014","87610395082.57059"
"2019-06-24","11026.752850481495","192764440711.73138","87064192172.2638"
"2019-06-23","10850.404563228445","191020413726.96063","86681960830.34457"
"2019-06-22","10672.140222472355","181844194433.30298","86450481994.0008"
"2019-06-21","10210.096357748525","169789660919.4862","85982591040.3496"
"2019-06-20","9541.683178262047","165118993149.53378","85645159346.80342"
"2019-06-19","9278.815753382634","162124888929.02255","85417638469.91663"
"2019-06-18","9105.61279967167","167538672369.30768","85156154657.82767"
"2019-06-17","9339.767258225065","159567308068.96732","85042681106.65749"
"2019-06-16","8971.493739969545","157121690835.51367","84815590521.53084"
"2019-06-15","8851.215777865842","154389436816.80386","84570326282.26689"
"2019-06-14","8700.254023138774","146323064433.8011","84456493557.96848"
"2019-06-13","8235.806271483982","144958363568.65027","84188482641.0879"
"2019-06-12","8160.066484396309","140668398223.7868","84094555495.26723"
"2019-06-11","7912.84167706966","142428360512.12894","83967092626.57478"
"2019-06-10","8012.639056483709","135844557359.62227","83907811647.8014"
"2019-06-09","7641.542670762786","140719271726.57953","83726844448.38437"
"2019-06-08","7930.982212975553","142129042692.14795","83704486358.33339"
"2019-06-07","8000.509848875415","138525568047.8027","83673661962.82272"
"2019-06-06","7805.398098149559","138235035891.54303","83565894663.9666"
"2019-06-05","7787.896473953979","136273949047.78044","83549188479.58122"
"2019-06-04","7674.63761276146","144112020738.45468","83447224227.12634"
"2019-06-03","8109.134824663058","154921835644.13977","83952454044.2815"
"2019-06-02","8730.740044168078","151700791189.81418","83816356169.83194"
"2019-06-01","8546.30399392179","151845552991.047","83712639474.88174"
"2019-05-31","8566.133028818755","146904319714.52234","83611469024.90088"
"2019-05-30","8275.038464256106","153750153552.89804","83439379776.69388"
"2019-05-29","8661.767791796732","154817508337.69495","83372387208.69547"
"2019-05-28","8737.853237579584","155554218709.6872","82174194277.51808"
"2019-05-27","8775.729971029117","154471640715.89832","81948404212.81062"
"2019-05-26","8707.57514420282","142849538176.59064","81711276442.33466"
"2019-05-25","8062.518364368463","141884159016.26352","81495286143.53128"
"2019-05-24","7995.254267616597","139669554551.8784","81387951551.53075"
"2019-05-23","7877.066225001757","135265963745.6138","81228025359.99446"
"2019-05-22","7637.511570956528","140684788894.83243","81082184057.91771"
"2019-05-21","7941.1704581079985","141473000159.36212","81048500887.46457"
"2019-05-20","7990.515634864794","145121016808.023","80907960111.86565"
"2019-05-19","8197.574562751091","128829474423.32454","80784272686.28076"
"2019-05-18","7271.5379314297925","130948040630.358","80575393287.73094"
"2019-05-17","7369.133818751109","139348892716.6918","80542927582.69939"
"2019-05-16","7870.585927823421","144751522450.25064","80552297853.81053"
"2019-05-15","8199.046048519536","140998586824.51678","80053618166.1519"
"2019-05-14","7979.211189138515","138128183144.87692","79499302318.04459"
"2019-05-13","7814.926333231225","123596304288.99707","78986913927.27104"
"2019-05-12","6976.441431269875","127806319419.26167","78471604096.10687"
"2019-05-11","7192.812254009602","112590277658.70042","78349499681.08934"
"2019-05-10","6345.576987522648","110495525571.30724","77858323933.7314"
"2019-05-09","6161.624956387507","106327099775.48071","77758560974.96335"
"2019-05-08","5952.117011929394","106841994069.28294","77655101444.84059"
"2019-05-07","5781.330506019363","102326078618.64873","77553325448.16425"
"2019-05-06","5711.840736213436","104742062376.57993","77470867362.73074"
"2019-05-05","5739.136897312882","104034646487.29347","77355832768.22917"
"2019-05-04","5797.107467031517","102375320391.87122","77300285446.3498"
"2019-05-03","5703.261299526223","97701338810.70357","77247160231.70587"
"2019-05-02","5417.94525618263","96308193898.565","77161282318.72234"
"2019-05-01","5334.481916154462","94888097738.75896","77139944703.0264"
"2019-04-30","5292.834688987531","93157698366.92093","77357064298.19963"
"2019-04-29","5179.1158035967","92767987359.03094","77305676472.68767"
"2019-04-28","5178.9218185018035","94237376278.48769","77332687576.90245"
"2019-04-27","5181.980472601031","92826902868.39049","77320002419.58089"
"2019-04-26","5190.376029438121","90866839193.99431","77323987612.19704"
"2019-04-25","5128.097341068226","96320228757.2762","77400583942.07199"
"2019-04-24","5438.360919571631","97737943545.73343","77445554425.05368"
"2019-04-23","5525.388380097703","95082896056.05904","77520260632.01889"
"2019-04-22","5382.83126651738","93787641315.82193","77429065989.2821"
"2019-04-21","5284.703577339479","94043311264.91357","77389989135.88779"
"2019-04-20","5309.616438955039","93442876451.41705","77384404340.60924"
"2019-04-19","5279.526904983157","93746817352.39528","77363503146.76764"
"2019-04-18","5279.188744416737","92404193401.17624","77158418950.7641"
"2019-04-17","5219.930321483653","91879636636.73048","77123673595.5169"
"2019-04-16","5196.800119834735","88946714343.4541","77066359633.53113"
"2019-04-15","5030.128235541653","91151567941.74347","77014680365.02571"
"2019-04-14","5153.360750944948","89519153162.1051","77026404736.91219"
"2019-04-13","5064.5423154641585","89496754424.03983","77085988063.4358"
"2019-04-12","5067.657280525941","89047037058.69481","77060643571.91113"
"2019-04-11","5039.807169257836","93879396001.54826","77009772957.54741"
"2019-04-10","5318.025149660458","91620224543.46571","77016712072.51292"
"2019-04-09","5192.593865436871","93404038180.19962","76938219421.33775"
"2019-04-08","5277.381378416865","91773101865.18802","76889304782.1005"
"2019-04-07","5191.4904985622225","89520061575.81165","76813398111.19908"
"2019-04-06","5049.10313184222","88966962422.15167","76776869704.32205"
"2019-04-05","5037.89939775791","86707436321.155","76750452091.44336"
"2019-04-04","4909.32581957757","87794698029.09111","76724407428.8984"
"2019-04-03","4970.792110673725","86598548025.71242","76657376811.19312"
"2019-04-02","4900.457643589015","73032324016.0108","76555036129.25595"
"2019-04-01","4139.8447044262575","72657922206.65976","76241123029.36235"
"2019-03-31","4095.7991433872453","72694066794.84413","76228859920.91396"
"2019-03-30","4099.328808344265","73344418504.24414","76293340509.6667"
"2019-03-29","4095.7448114222493","70969345676.33939","76287001941.02402"
"2019-03-28","4015.490145888307","71418171463.72992","76238424734.47574"
"2019-03-27","4029.2256824051033","70184869176.45987","76235940003.98314"
"2019-03-26","3928.1883617316435","68927076178.74956","76218384062.76978"
"2019-03-25","3914.0693623338107","70114648681.43153","76239284363.07191"
"2019-03-24","3975.6036919345906","70319054183.10423","76268699835.48048"
"2019-03-23","3991.1148876860466","71172757083.90974","76271953686.06139"
"2019-03-22","3983.050787090408","70533234207.82983","76276145854.77844"
"2019-03-21","3978.9292065409936","71688006455.1441","76287132398.542"
"2019-03-20","4037.5190963682408","70860709924.11906","76308531420.40529"
"2019-03-19","4006.8362846102177","70710014126.93681","76302536273.6034"
"2019-03-18","3974.975142941074","69882826775.83656","76286199044.49434"
"2019-03-17","3970.1498075056984","70971940060.99574","76296750923.20607"
"2019-03-16","4001.956261457576","69151397438.05711","76289087232.98483"
"2019-03-15","3912.028711012851","68118526905.7671","76321922538.32098"
"2019-03-14","3862.0419611513703","67956036882.495544","76324730581.6973"
"2019-03-13","3856.333769335177","68390754839.97916","76341560088.37895"
"2019-03-12","3868.4559467530125","68299438338.50681","76348359914.79874"
"2019-03-11","3856.0405142322065","69266268080.67151","76380484632.46265"
"2019-03-10","3902.385147921069","70487233400.39099","76410854219.84615"
"2019-03-09","3925.4042034944396","68806281879.25398","76418847853.71782"
"2019-03-08","3846.3674344601986","68924692230.50198","76414756802.85239"
"2019-03-07","3860.3811027057372","68111355785.757256","76441681909.51135"
"2019-03-06","3853.260036714813","68174123417.07763","76444603156.07394"
"2019-03-05","3852.50573927194","66200839200.829056","76454333050.53728"
"2019-03-04","3707.5243237030913","67571737841.20463","76440538637.1886"
"2019-03-03","3789.1999447903663","67467839876.13651","76516699927.97804"
"2019-03-02","3815.093325412696","68314486584.968185","76520070480.07571"
"2019-03-01","3811.221948303468","67659553898.164604","76534627558.10912"
"2019-02-28","3804.8342403487486","68136180153.04818","76544606872.42699"
"2019-02-27","3804.9193053604854","66992571067.764404","76572332850.93486"
"2019-02-26","3801.6035334206977","67463636392.00532","76590696886.35202"
"2019-02-25","3823.7943392758316","66520173128.48657","76601286647.1735"
"2019-02-24","3748.7418026628334","73204638418.16194","76644803696.65294"
"2019-02-23","4120.282111745227","70118936493.53333","76698007572.6346"
"2019-02-22","3952.1658313475727","69024689137.84882","76721996454.58289"
"2019-02-21","3912.548284449266","70342886598.07649","76714731021.77452"
"2019-02-20","3949.994302772638","69129762731.76317","76761111275.59367"
"2019-02-19","3895.16503516657","68683697508.47758","76689645710.75626"
"2019-02-18","3886.9469637466004","65169504432.14831","76717282439.61728"
"2019-02-17","3642.1887715719704","64073654359.5879","76713844483.71143"
"2019-02-16","3591.905371013553","62670448796.2731","76731623831.12274"
"2019-02-15","3575.405830797453","63052975725.76852","76787346598.97807"
"2019-02-14","3568.383704994841","62833747875.534485","76815885614.31741"
"2019-02-13","3583.5723820965923","63695070858.435524","76832211012.4993"
"2019-02-12","3601.3725738908424","63482142221.8535","76997326554.5613"
"2019-02-11","3596.9563813623104","64857964696.84449","77039524206.78358"
"2019-02-10","3661.0762378626023","64206108331.28892","77067724659.45903"
"2019-02-09","3631.5584971905964","64119305530.121475","77067636793.24144"
"2019-02-08","3640.6287073176554","59125238315.54495","77066772569.84781"
"2019-02-07","3364.8197436396285","59689582482.78057","77071331151.96977"
"2019-02-06","3376.9804040533377","60737299255.335014","77126451928.02681"
"2019-02-05","3435.6172479364805","60572558821.528114","77201492506.5307"
"2019-02-04","3417.278913921153","60778791885.97078","77232112153.01013"
"2019-02-03","3423.307541168598","61527534384.07039","77302162952.08376"
"2019-02-02","3483.93308596372","60946883157.64581","77323926758.81451"
"2019-02-01","3444.344022377771","60455633075.056694","77341042686.40735"
"2019-01-31","3421.380641949495","60830411548.17169","77382408468.19875"
"2019-01-30","3448.2442453889416","60414946830.109024","77427876958.9048"
"2019-01-29","3403.2182575885977","60456222880.97671","77509362804.14948"
"2019-01-28","3440.1053233090943","62620420479.07935","77572597611.66846"
"2019-01-27","3542.3034972049772","63278029431.643265","77680637317.54419"
"2019-01-26","3566.012392032563","62934329198.64563","77709732812.96083"
"2019-01-25","3566.822591069449","62640632653.85464","77742785221.45769"
"2019-01-24","3580.4940805104347","62702429830.86714","77789674747.57195"
"2019-01-23","3563.3542391414317","63213333827.677155","77808824375.12779"
"2019-01-22","3586.5290810146716","62062629000.758026","77846741806.14018"
"2019-01-21","3539.5178615331733","62464173752.29984","78001068155.92543"
"2019-01-20","3547.9558208231324","64765796814.408394","78029577597.2579"
"2019-01-19","3693.8303603200484","63468642236.26098","78061881523.59225"
"2019-01-18","3613.843223153125","64331075473.77921","78086824081.3934"
"2019-01-17","3644.4292401976422","63427158781.63982","78120040382.85081"
"2019-01-16","3614.7998470383127","63124909866.38632","78161320922.57224"
"2019-01-15","3585.8467988455686","64221540741.31119","78179369756.56715"
"2019-01-14","3670.74873268123","61955279572.33055","78129048337.385"
"2019-01-13","3518.8463077533916","64425473514.06308","78146472667.95901"
"2019-01-12","3628.350605251655","63823136974.105515","78188216816.93358"
"2019-01-11","3640.9895313522798","63813692174.94387","78218439361.09499"
"2019-01-10","3637.421696874916","70699990299.6306","78290426948.98228"
"2019-01-09","4012.1407292429058","70332911516.914","79019985305.1337"
"2019-01-08","4001.413809199252","71315969850.30226","79016171756.35587"
"2019-01-07","4012.698617890597","72050012030.92","79050037992.3062"
"2019-01-06","4060.4519965593176","68019291523.57576","79097796325.1171"
"2019-01-05","3816.9523316774184","67949173364.25174","79115437458.32892"
"2019-01-04","3837.9140877342784","67246545510.60311","79127034072.29091"
"2019-01-03","3811.2261571355175","69604938286.05428","79150349337.6773"
"2019-01-02","3911.9176243541206","68285348111.57467","79225003379.23328"
"2019-01-01","3840.394307781661","65179465849.58833","79227580206.23628"
"2018-12-31","3711.668623134342","68089016317.24325","79250723414.4755"
"2018-12-30","3854.3260426255774","66925326836.39194","79343039040.73553"
"2018-12-29","3753.676807220535","68781624601.52185","79398312541.1461"
"2018-12-28","3908.0035841657836","64079741649.123055","79438817881.65671"
"2018-12-27","3606.9640589988085","67670292487.60257","79638277664.3781"
"2018-12-26","3825.3125296662056","67741105881.29217","79735447774.09526"
"2018-12-25","3802.6652500150085","70620424107.92686","79764891236.45686"
